Date,Air Temperature,Precipitation Amount,Snow Depth,Sunshine Duration
2014-01-01,2.297183098591549,0.2264705882352941,0.0,4.597222222222222
2014-01-02,3.0591549295774647,5.490196078431373,0.0013432835820895,0.0
2014-01-03,3.7366197183098593,2.7127450980392154,0.0026865671641791,0.0
2014-01-04,4.50281690140845,1.7676470588235296,0.0001492537313432,97.25462962962963
2014-01-05,2.628169014084507,2.388235294117647,0.0,39.94907407407408
2014-01-06,3.1253521126760564,3.0257425742574258,0.0001492537313432,128.63888888888889
2014-01-07,5.92112676056338,5.033333333333333,0.0036764705882352,26.444444444444443
2014-01-08,5.646478873239436,1.2941176470588236,0.0,65.23148148148148
2014-01-09,4.204225352112676,12.44313725490196,0.0,0.0
2014-01-10,-0.3802816901408451,2.4465346534653465,0.0127941176470588,99.89814814814817
2014-01-11,-1.5788732394366196,3.015841584158416,0.0278787878787878,7.62037037037037
2014-01-12,-6.7197183098591555,1.764356435643564,0.0509090909090909,189.15277777777777
2014-01-13,-9.466197183098592,1.2705882352941176,0.07,208.22685185185185
2014-01-14,-4.740845070422536,2.7116504854368935,0.078955223880597,0.0
2014-01-15,-4.268055555555556,2.9805825242718447,0.1078666666666666,77.08796296296296
2014-01-16,-4.134722222222222,0.3533980582524271,0.1348484848484848,96.58333333333331
2014-01-17,-5.876388888888889,0.7611650485436894,0.136,78.19907407407408
2014-01-18,-4.918055555555556,0.4805825242718446,0.136875,13.14351851851852
2014-01-19,-4.038888888888889,0.1776699029126213,0.1389999999999999,109.94907407407408
2014-01-20,-4.356944444444444,0.0262135922330097,0.1389230769230769,439.31944444444446
2014-01-21,-4.920833333333333,0.0495145631067961,0.1333846153846153,446.2638888888889
2014-01-22,-6.019444444444444,0.203883495145631,0.1298461538461538,138.1712962962963
2014-01-23,-7.697222222222223,0.2398058252427184,0.12578125,85.50462962962963
2014-01-24,-5.968055555555555,0.0679611650485436,0.1258461538461538,90.67129629629628
2014-01-25,-5.627777777777777,0.0203883495145631,0.1239682539682539,23.25925925925926
2014-01-26,-4.759722222222222,0.7669902912621359,0.1207936507936508,71.97222222222223
2014-01-27,-2.9194444444444443,2.785436893203883,0.1293650793650793,2.0694444444444446
2014-01-28,-1.5944444444444443,0.7864077669902912,0.154375,2.0833333333333335
2014-01-29,-3.798611111111111,1.5475728155339807,0.1596923076923077,49.49074074074074
2014-01-30,-4.270833333333333,2.75631067961165,0.1703125,0.0
2014-01-31,-4.290277777777778,4.614563106796116,0.1898666666666666,0.0
2014-02-01,-1.1666666666666667,1.596116504854369,0.2183076923076923,0.0
2014-02-02,1.3680555555555556,0.6116504854368932,0.1906666666666666,70.20833333333333
2014-02-03,1.3125,0.0786407766990291,0.1475757575757575,152.20833333333334
2014-02-04,0.4986111111111111,0.0553398058252427,0.12203125,197.35185185185185
2014-02-05,-0.1722222222222222,0.2145631067961165,0.1093939393939393,293.962962962963
2014-02-06,0.2319444444444444,0.5242718446601942,0.1124615384615384,4.75462962962963
2014-02-07,1.85,8.355339805825244,0.0987692307692307,0.0
2014-02-08,2.4430555555555555,4.027184466019418,0.0769230769230769,139.52314814814815
2014-02-09,2.2291666666666665,4.3,0.0625806451612903,7.069444444444445
2014-02-10,2.468055555555555,0.5407766990291263,0.0555555555555555,81.93981481481481
2014-02-11,1.3152777777777778,1.0990291262135925,0.0440277777777777,22.50925925925926
2014-02-12,1.165277777777778,0.6747572815533981,0.0440579710144927,115.99074074074076
2014-02-13,1.2194444444444443,2.297087378640777,0.0455223880597014,26.03240740740741
2014-02-14,1.448611111111111,0.4766990291262136,0.0504285714285714,26.85185185185185
2014-02-15,2.102777777777778,6.1058252427184465,0.038125,20.046296296296298
2014-02-16,3.488888888888889,2.7650485436893204,0.0419047619047619,164.49074074074073
2014-02-17,2.9430555555555555,0.0553398058252427,0.0421739130434782,834.3981481481482
2014-02-18,0.0805555555555555,2.9194174757281552,0.0329850746268656,465.5092592592592
2014-02-19,-0.4277777777777778,3.782524271844661,0.0349230769230769,82.55555555555556
2014-02-20,-0.3583333333333333,6.261165048543689,0.0660869565217391,60.976851851851855
2014-02-21,2.0458333333333334,5.611650485436893,0.0789041095890411,37.648148148148145
2014-02-22,2.836111111111111,1.4650485436893204,0.066865671641791,417.5740740740741
2014-02-23,4.648611111111111,0.158252427184466,0.044375,482.6898148148149
2014-02-24,5.690277777777777,0.0019417475728155,0.0234782608695652,510.3009259259259
2014-02-25,3.098611111111111,0.0184466019417475,0.0201449275362318,690.9305555555555
2014-02-26,2.2555555555555555,0.7203883495145631,0.0168571428571428,25.444444444444443
2014-02-27,2.288888888888889,1.2990291262135922,0.0205555555555555,82.78703703703704
2014-02-28,2.486111111111111,1.814423076923077,0.0155714285714285,7.083333333333333
2014-03-01,1.6527777777777777,1.1701923076923078,0.0172727272727272,14.282407407407408
2014-03-02,1.290277777777778,3.026923076923077,0.0203125,0.0
2014-03-03,1.947222222222222,0.0163461538461538,0.026865671641791,209.84722222222223
2014-03-04,2.986111111111111,0.0240384615384615,0.0174999999999999,467.8101851851851
2014-03-05,1.9791666666666667,0.0115384615384615,0.0215151515151515,91.69444444444444
2014-03-06,3.3375000000000004,0.5067307692307692,0.0145454545454545,523.2314814814815
2014-03-07,5.897222222222222,1.8913461538461536,0.0104477611940298,373.34722222222223
2014-03-08,5.002777777777777,0.0115384615384615,0.0066666666666666,1355.537037037037
2014-03-09,7.365277777777777,0.0,0.0030645161290322,1233.1342592592594
2014-03-10,5.548611111111111,1.1644230769230768,0.0013432835820895,647.5046296296297
2014-03-11,3.3916666666666666,0.0,0.0002898550724637,1448.9537037037037
2014-03-12,5.701388888888889,0.0,0.0,1485.8101851851852
2014-03-13,5.141666666666667,0.0,0.0,1519.4907407407406
2014-03-14,4.576388888888889,10.70096153846154,0.0041791044776119,1022.8333333333334
2014-03-15,2.990277777777778,0.25,0.0120588235294117,849.7546296296297
2014-03-16,0.8291666666666667,1.9182692307692308,0.0101587301587301,1167.7222222222222
2014-03-17,2.558333333333333,0.6009615384615384,0.0225352112676056,820.7453703703703
2014-03-18,1.6333333333333333,2.0307692307692307,0.0178571428571428,351.19444444444446
2014-03-19,0.7930555555555556,7.170192307692308,0.0160294117647058,108.17592592592592
2014-03-20,4.668055555555556,0.9586538461538462,0.0543661971830985,114.52314814814817
2014-03-21,7.163888888888888,0.0576923076923076,0.0128985507246376,973.4768518518518
2014-03-22,4.8805555555555555,0.5807692307692307,0.0012698412698412,1150.087962962963
2014-03-23,4.4,0.1182692307692307,0.0003225806451612,1049.2083333333333
2014-03-24,3.4305555555555554,0.0201923076923076,0.004090909090909,1224.736111111111
2014-03-25,2.7319444444444443,2.575,0.0038805970149253,795.9722222222222
2014-03-26,2.9027777777777777,2.1961538461538463,0.0008823529411764,133.58796296296296
2014-03-27,4.4125,0.025,0.0007462686567164,1055.5416666666667
2014-03-28,5.034722222222222,0.0,0.0038805970149253,1768.648148148148
2014-03-29,5.518055555555556,0.0,0.0,1784.4398148148148
2014-03-30,5.280555555555555,0.2528846153846154,0.0,1538.736111111111
2014-03-31,3.341666666666667,0.175,0.0,861.6157407407408
2014-04-01,1.4611111111111112,0.0057692307692307,0.0002985074626865,1217.388888888889
2014-04-02,2.156944444444445,0.0,-0.0003076923076923,1578.2592592592594
2014-04-03,2.5999999999999996,0.0,0.0,1259.111111111111
2014-04-04,2.2416666666666667,0.0,0.0,1902.587962962963
2014-04-05,3.451388888888889,0.6230769230769231,0.0,1203.9907407407406
2014-04-06,6.838888888888889,2.7163461538461537,0.0,364.89351851851853
2014-04-07,7.25,4.0509615384615385,0.0,144.06944444444446
2014-04-08,5.201388888888889,17.61826923076923,0.0,16.444444444444443
2014-04-09,3.088888888888889,1.65,0.0036363636363636,82.14351851851852
2014-04-10,3.5833333333333335,1.1317307692307692,0.0021212121212121,871.2175925925926
2014-04-11,6.3125,0.5326923076923077,0.0001538461538461,661.5462962962963
2014-04-12,5.411111111111111,2.4048076923076924,0.0,1115.2222222222222
2014-04-13,7.5569444444444445,0.3048076923076923,0.0,1164.601851851852
2014-04-14,6.740277777777778,0.1769230769230769,0.0,1575.837962962963
2014-04-15,6.073611111111111,0.0086538461538461,0.0,1497.3287037037037
2014-04-16,5.375,0.0048076923076923,0.0,1560.6296296296296
2014-04-17,7.286111111111111,3.4192307692307695,0.0,699.4120370370371
2014-04-18,6.673611111111111,0.2442307692307692,0.0,791.4537037037037
2014-04-19,7.831944444444444,0.0067307692307692,0.0,1828.9212962962963
2014-04-20,9.525,0.0,0.0,2040.263888888889
2014-04-21,10.823611111111113,0.0,0.0,2042.861111111111
2014-04-22,10.786111111111111,0.0,0.0,1815.6898148148148
2014-04-23,7.673611111111111,0.0,0.0,1968.8564814814815
2014-04-24,6.354166666666667,0.0153846153846153,0.0,2016.7407407407409
2014-04-25,8.379166666666666,0.0067307692307692,0.0,1792.0046296296296
2014-04-26,10.209722222222222,0.0,0.0,1956.3148148148148
2014-04-27,11.413888888888888,0.0,0.0,2093.087962962963
2014-04-28,12.559722222222222,0.035576923076923,0.0,2031.4074074074072
2014-04-29,9.872222222222222,0.0365384615384615,0.0,1488.7685185185185
2014-04-30,6.486111111111111,3.425,0.0,1050.5833333333333
2014-05-01,4.427777777777778,0.0961538461538461,0.0065,1450.9722222222222
2014-05-02,5.1305555555555555,0.0038461538461538,0.0,1886.5416666666667
2014-05-03,5.968055555555555,0.1721153846153846,0.0,1390.5277777777778
2014-05-04,5.090277777777778,0.0615384615384615,0.0,1831.412037037037
2014-05-05,5.422222222222222,0.475,0.0,1672.9027777777778
2014-05-06,5.309722222222223,7.570192307692308,0.0,530.2083333333334
2014-05-07,4.876388888888889,11.6,0.0001639344262295,148.16666666666666
2014-05-08,6.058333333333334,5.326923076923077,0.0014516129032258,220.25
2014-05-09,7.4319444444444445,2.7514563106796115,0.0003125,502.837962962963
2014-05-10,7.854166666666667,1.4485436893203882,0.0,611.199074074074
2014-05-11,7.879166666666666,6.147572815533981,0.0,101.0601851851852
2014-05-12,8.648611111111112,3.378640776699029,0.0,348.5509259259259
2014-05-13,9.00138888888889,1.7398058252427184,0.0,372.65277777777777
2014-05-14,8.569444444444445,1.0854368932038834,0.0,1155.4398148148148
2014-05-15,9.234722222222222,0.0922330097087378,0.0,1679.337962962963
2014-05-16,13.223611111111111,0.0,0.0,1893.9166666666667
2014-05-17,13.863888888888887,0.0,0.0,2211.597222222222
2014-05-18,14.01388888888889,1.1844660194174756,0.0,1321.75
2014-05-19,12.96527777777778,7.061538461538461,0.0,724.0925925925926
2014-05-20,14.356944444444444,0.1836538461538461,0.0,1446.7037037037037
2014-05-21,16.270833333333332,0.6471153846153845,0.0,1789.074074074074
2014-05-22,19.487499999999997,0.0,0.0,2179.3333333333335
2014-05-23,19.82361111111111,1.651923076923077,0.0,1916.412037037037
2014-05-24,18.044444444444444,4.539423076923077,0.0,1518.175925925926
2014-05-25,16.394444444444446,0.6192307692307693,0.0,1418.3055555555557
2014-05-26,14.384722222222225,0.0038461538461538,0.0,2046.375
2014-05-27,9.759722222222225,0.0,0.0,1305.111111111111
2014-05-28,8.625,0.0,0.0,1717.0555555555557
2014-05-29,11.523611111111112,0.2375,0.0,2245.3935185185187
2014-05-30,11.775,2.1653846153846152,0.0,724.25
2014-05-31,12.929166666666667,0.6192307692307693,0.0,1131.3935185185185
2014-06-01,13.942465753424656,0.0714285714285714,0.0,2177.3935185185187
2014-06-02,14.05890410958904,0.0847619047619047,0.0,2290.550925925926
2014-06-03,12.33013698630137,7.215238095238096,0.0,500.9953703703704
2014-06-04,13.354794520547944,1.4257142857142855,0.0,92.42592592592592
2014-06-05,14.66027397260274,3.123809523809524,0.0,638.7546296296297
2014-06-06,14.497260273972602,3.5142857142857142,0.0,1097.9444444444443
2014-06-07,14.34109589041096,1.8409523809523811,0.0,1259.0046296296296
2014-06-08,17.238356164383564,0.1552380952380952,0.0,2132.4166666666665
2014-06-09,18.612328767123287,0.0895238095238095,0.0,2176.1481481481483
2014-06-10,18.258904109589043,0.1490384615384615,0.0,2364.175925925926
2014-06-11,17.486301369863014,2.1375,0.0,1304.013888888889
2014-06-12,16.15890410958904,2.169230769230769,0.0,1773.75
2014-06-13,13.97945205479452,1.0278846153846155,0.0,979.0324074074074
2014-06-14,13.32054794520548,0.0,0.0,2009.2314814814815
2014-06-15,14.708219178082192,0.6884615384615385,0.0,2131.4074074074074
2014-06-16,13.86027397260274,0.5307692307692308,0.0,1182.4537037037037
2014-06-17,12.52054794520548,0.125,0.0,1476.5046296296296
2014-06-18,15.767123287671232,1.5115384615384615,0.0,1875.1666666666667
2014-06-19,13.398630136986302,4.921153846153846,0.0,680.3379629629629
2014-06-20,11.163013698630136,0.4365384615384615,0.0,1260.3101851851852
2014-06-21,10.457534246575342,0.864423076923077,0.0,1114.574074074074
2014-06-22,10.73013698630137,1.2923076923076924,0.0,1373.8425925925926
2014-06-23,10.845833333333331,2.021153846153846,0.0,1404.9907407407406
2014-06-24,13.091666666666669,0.1134615384615384,0.0,1303.75
2014-06-25,12.71527777777778,1.1211538461538462,0.0,1554.5324074074074
2014-06-26,12.463888888888889,3.066346153846154,0.0,1668.8657407407406
2014-06-27,11.473611111111111,9.321153846153846,0.0,1239.601851851852
2014-06-28,11.406944444444443,14.291346153846153,0.0,241.33796296296296
2014-06-29,12.806944444444444,5.991346153846154,0.0,167.12037037037038
2014-06-30,13.38888888888889,2.0961538461538463,0.0,861.8101851851852
2014-07-01,13.34142857142857,3.861764705882353,0.0,736.5833333333334
2014-07-02,14.758571428571427,1.4098039215686275,0.0,1497.6157407407406
2014-07-03,14.791428571428574,2.111764705882353,0.0,912.7546296296296
2014-07-04,16.72112676056338,0.0019607843137254,0.0,1965.087962962963
2014-07-05,19.240845070422537,0.0088235294117647,0.0,1793.7037037037037
2014-07-06,19.68285714285714,0.2705882352941177,0.0,1482.7824074074074
2014-07-07,20.32714285714286,4.659803921568628,0.0,1663.0925925925926
2014-07-08,21.535211267605632,0.6176470588235294,0.0,2003.949074074074
2014-07-09,22.2,0.0323529411764705,0.0,2397.4444444444443
2014-07-10,21.09285714285714,0.0323529411764705,0.0,2280.046296296296
2014-07-11,18.707042253521127,0.0,0.0,2212.5185185185187
2014-07-12,17.109859154929577,0.5431372549019607,0.0,2106.171296296296
2014-07-13,17.54225352112676,4.059803921568627,0.0,371.65277777777777
2014-07-14,17.604225352112678,2.8833333333333337,0.0,903.3611111111112
2014-07-15,17.547887323943662,1.4921568627450978,0.0,1076.7824074074074
2014-07-16,18.60845070422535,0.2098039215686274,0.0,1716.3703703703704
2014-07-17,17.977464788732394,0.0117647058823529,0.0,1748.9351851851852
2014-07-18,18.685915492957747,0.0637254901960784,0.0,2064.1944444444443
2014-07-19,18.598591549295776,1.5313725490196075,0.0,1886.800925925926
2014-07-20,19.788732394366196,0.0029411764705882,0.0,2025.074074074074
2014-07-21,20.56338028169014,0.234313725490196,0.0,2006.9583333333333
2014-07-22,21.44929577464789,0.0705882352941176,0.0,2157.4814814814813
2014-07-23,22.007042253521128,0.0147058823529411,0.0,2283.4583333333335
2014-07-24,22.483098591549297,1.0558823529411765,0.0,2118.1111111111113
2014-07-25,23.164788732394367,0.242156862745098,0.0,2249.060185185185
2014-07-26,22.463380281690142,2.168627450980392,0.0,1934.037037037037
2014-07-27,20.885915492957743,5.648039215686275,0.0,1033.712962962963
2014-07-28,21.43943661971831,0.5127450980392156,0.0,1555.175925925926
2014-07-29,21.88169014084507,0.146078431372549,0.0,1759.8564814814815
2014-07-30,20.2056338028169,3.5627450980392155,0.0,1374.1574074074074
2014-07-31,19.281690140845072,0.0892156862745098,0.0,1850.273148148148
2014-08-01,19.48028169014085,0.0245098039215686,0.0,1855.800925925926
2014-08-02,20.33943661971831,3.535294117647059,0.0,1458.337962962963
2014-08-03,21.809859154929576,5.292156862745099,0.0,1224.375
2014-08-04,22.208450704225353,3.743137254901961,0.0,1513.8287037037037
2014-08-05,19.250704225352113,6.980392156862745,0.0,645.0833333333334
2014-08-06,18.992957746478872,5.342156862745098,0.0,920.3796296296296
2014-08-07,18.705714285714286,1.003921568627451,0.0,1264.5185185185185
2014-08-08,19.007142857142856,0.5128712871287129,0.0,1622.824074074074
2014-08-09,19.12463768115942,4.886,0.0,1502.875
2014-08-10,18.23913043478261,5.382999999999999,0.0,1596.7222222222222
2014-08-11,17.27536231884058,7.645,0.0,863.050925925926
2014-08-12,15.414492753623188,4.274257425742574,0.0,1366.462962962963
2014-08-13,14.982608695652171,2.505940594059406,0.0,1375.25
2014-08-14,15.363768115942028,2.2861386138613864,0.0,796.6527777777778
2014-08-15,15.746376811594205,3.2881188118811884,0.0,1131.875
2014-08-16,14.985507246376812,4.723762376237624,0.0,1261.476851851852
2014-08-17,14.071014492753624,11.386138613861386,0.0,393.0324074074074
2014-08-18,13.7,5.194117647058823,0.0,1070.6712962962963
2014-08-19,12.912857142857142,9.904901960784311,0.0,905.4861111111112
2014-08-20,14.034285714285714,3.808823529411765,0.0,827.6296296296297
2014-08-21,13.237142857142857,3.368627450980392,0.0,984.6527777777778
2014-08-22,13.241428571428573,2.9892156862745094,0.0,1071.1342592592594
2014-08-23,12.481428571428571,6.852475247524753,0.0,745.2685185185185
2014-08-24,12.336231884057971,3.589108910891089,0.0,1202.6944444444443
2014-08-25,12.215942028985507,3.086138613861386,0.0,1052.2314814814815
2014-08-26,12.32463768115942,3.394059405940594,0.0,806.0925925925926
2014-08-27,13.971014492753625,0.0069306930693069,0.0,1734.638888888889
2014-08-28,13.620289855072462,0.0852941176470588,0.0,1589.3148148148148
2014-08-29,13.173913043478262,0.934313725490196,0.0,1143.523148148148
2014-08-30,12.591304347826089,1.0049019607843137,0.0,658.0787037037037
2014-08-31,12.820289855072463,0.0931372549019607,0.0,1152.5046296296296
2014-09-01,12.990140845070425,0.0009803921568627,0.0,1259.398148148148
2014-09-02,14.240845070422536,0.0107843137254901,0.0,1492.1157407407406
2014-09-03,15.249295774647887,0.1135922330097087,0.0,1758.5277777777778
2014-09-04,15.560563380281687,0.0,0.0,1925.2916666666667
2014-09-05,14.452112676056336,0.0019417475728155,0.0,1689.2037037037037
2014-09-06,14.929577464788732,0.0029126213592233,0.0,1508.3472222222222
2014-09-07,15.039436619718307,2.1038834951456313,0.0,1341.3935185185185
2014-09-08,14.369014084507045,6.142718446601942,0.0,520.9953703703703
2014-09-09,13.085915492957747,2.563106796116505,0.0,883.0138888888889
2014-09-10,13.638028169014085,0.2466019417475728,0.0,1051.125
2014-09-11,13.7,0.074757281553398,0.0,1166.7175925925926
2014-09-12,13.735211267605637,0.425242718446602,0.0,722.4675925925926
2014-09-13,13.55211267605634,0.0009708737864077,0.0,1096.4722222222222
2014-09-14,12.9056338028169,0.003883495145631,0.0,1641.3101851851852
2014-09-15,12.809859154929578,0.0009708737864077,0.0,1717.5787037037037
2014-09-16,12.232394366197184,0.0019417475728155,0.0,1390.9166666666667
2014-09-17,11.86338028169014,0.003883495145631,0.0,1488.662037037037
2014-09-18,12.307042253521129,0.0145631067961165,0.0,1437.2407407407406
2014-09-19,12.294366197183098,0.0087378640776699,0.0,1353.5972222222222
2014-09-20,12.459154929577466,0.3097087378640777,0.0,1228.449074074074
2014-09-21,11.476056338028169,19.919417475728153,0.0,203.17592592592592
2014-09-22,8.37605633802817,3.8106796116504857,0.0,695.625
2014-09-23,5.070422535211268,2.7009708737864075,0.0,868.1712962962963
2014-09-24,7.7478873239436625,7.612621359223302,0.0,98.0324074074074
2014-09-25,9.077464788732394,1.607766990291262,0.0,500.3703703703704
2014-09-26,11.192957746478871,0.7757281553398059,0.0,503.31944444444446
2014-09-27,12.37605633802817,0.0,0.0,1497.1342592592594
2014-09-28,12.997183098591549,0.016504854368932,0.0,877.8101851851852
2014-09-29,11.929577464788732,0.0,0.0,1297.4212962962963
2014-09-30,7.514084507042254,0.0,0.0,1517.050925925926
2014-10-01,7.663380281690141,0.6553398058252428,0.0,1002.8888888888888
2014-10-02,11.545070422535211,1.0485436893203883,0.0,337.8287037037037
2014-10-03,11.57323943661972,0.1116504854368932,0.0,536.1805555555555
2014-10-04,13.05774647887324,0.029126213592233,0.0,258.09722222222223
2014-10-05,11.669014084507042,0.2737864077669902,0.0,639.0787037037037
2014-10-06,9.047887323943662,1.0592233009708738,0.0,357.36574074074076
2014-10-07,8.674647887323943,16.606796116504853,0.0,24.949074074074073
2014-10-08,10.707042253521127,3.0776699029126213,0.0,665.3055555555555
2014-10-09,11.087323943661971,4.472815533980582,0.0,132.13425925925927
2014-10-10,11.888732394366198,1.633980582524272,0.0,591.8287037037037
2014-10-11,9.9056338028169,2.129126213592233,0.0,957.625
2014-10-12,9.605633802816902,11.57378640776699,0.0,156.55092592592592
2014-10-13,7.954929577464788,0.8640776699029126,0.0,180.27314814814815
2014-10-14,7.705633802816902,0.5980582524271845,0.0,231.02777777777777
2014-10-15,7.033802816901408,5.6980582524271846,0.0,78.31481481481481
2014-10-16,5.5760563380281685,3.8029126213592233,0.0,71.64351851851852
2014-10-17,5.597183098591549,0.3533980582524271,0.0,101.99537037037037
2014-10-18,7.183098591549296,11.259223300970874,0.0,57.65277777777778
2014-10-19,12.539436619718307,4.636893203883496,0.0,34.15277777777778
2014-10-20,10.277464788732397,3.0019417475728156,0.0,171.50925925925927
