Datum,Nederbördsmängd
2014-07-06,0.2705882352941177
2014-07-07,4.659803921568628
2014-07-08,0.6176470588235294
2014-07-09,0.032352941176470584
2014-07-10,0.032352941176470584
2014-07-11,0.0
2014-07-12,0.5431372549019607
2014-07-13,4.059803921568627
2014-07-14,2.8833333333333337
2014-07-15,1.4921568627450978
2014-07-16,0.20980392156862743
2014-07-17,0.011764705882352941
2014-07-18,0.06372549019607843
2014-07-19,1.5313725490196077
2014-07-20,0.0029411764705882353
2014-07-21,0.23431372549019605
2014-07-22,0.07058823529411765
2014-07-23,0.014705882352941176
2014-07-24,1.0558823529411765
2014-07-25,0.24215686274509804
2014-07-26,2.168627450980392
2014-07-27,5.648039215686275
2014-07-28,0.5127450980392156
2014-07-29,0.14607843137254903
2014-07-30,3.5627450980392155
2014-07-31,0.0892156862745098
2014-08-01,0.024509803921568627
2014-08-02,3.535294117647059
2014-08-03,5.292156862745099
2014-08-04,3.743137254901961
2014-08-05,6.980392156862745
2014-08-06,5.342156862745098
2014-08-07,1.003921568627451
2014-08-08,0.5128712871287129
2014-08-09,4.886
2014-08-10,5.382999999999999
2014-08-11,7.645
2014-08-12,4.274257425742574
2014-08-13,2.505940594059406
2014-08-14,2.2861386138613864
2014-08-15,3.2881188118811884
2014-08-16,4.723762376237624
2014-08-17,11.386138613861386
2014-08-18,5.194117647058823
2014-08-19,9.904901960784313
2014-08-20,3.8088235294117645
2014-08-21,3.368627450980392
2014-08-22,2.9892156862745094
2014-08-23,6.852475247524753
2014-08-24,3.589108910891089
2014-08-25,3.086138613861386
2014-08-26,3.394059405940594
2014-08-27,0.006930693069306932
2014-08-28,0.08529411764705881
2014-08-29,0.9343137254901961
2014-08-30,1.0049019607843137
2014-08-31,0.09313725490196079
2014-09-01,0.000980392156862745
2014-09-02,0.010784313725490198
2014-09-03,0.11359223300970873
2014-09-04,0.0
2014-09-05,0.0019417475728155341
2014-09-06,0.002912621359223301
2014-09-07,2.1038834951456313
2014-09-08,6.142718446601942
2014-09-09,2.563106796116505
2014-09-10,0.2466019417475728
2014-09-11,0.07475728155339806
2014-09-12,0.425242718446602
2014-09-13,0.0009708737864077671
2014-09-14,0.0038834951456310682
2014-09-15,0.0009708737864077671
2014-09-16,0.0019417475728155341
2014-09-17,0.0038834951456310682
2014-09-18,0.014563106796116505
2014-09-19,0.008737864077669903
2014-09-20,0.3097087378640777
2014-09-21,19.919417475728153
2014-09-22,3.8106796116504853
2014-09-23,2.7009708737864075
2014-09-24,7.612621359223302
2014-09-25,1.6077669902912621
2014-09-26,0.7757281553398059
2014-09-27,0.0
2014-09-28,0.016504854368932037
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.6553398058252428
2014-10-02,1.0485436893203883
2014-10-03,0.11165048543689321
2014-10-04,0.02912621359223301
2014-10-05,0.27378640776699026
2014-10-06,1.0592233009708738
2014-10-07,16.606796116504853
2014-10-08,3.0776699029126213
2014-10-09,4.472815533980582
2014-10-10,1.633980582524272
2014-10-11,2.129126213592233
2014-10-12,11.57378640776699
2014-10-13,0.8640776699029126
2014-10-14,0.5980582524271845
2014-10-15,5.6980582524271846
2014-10-16,3.8029126213592233
2014-10-17,0.35339805825242715
2014-10-18,11.259223300970874
2014-10-19,4.636893203883496
2014-10-20,3.0019417475728156
2014-10-21,2.8757281553398055
2014-10-22,0.7592233009708738
2014-10-23,7.128155339805826
2014-10-24,7.284466019417475
2014-10-25,1.8300970873786409
2014-10-26,0.6941747572815534
2014-10-27,1.1407766990291262
2014-10-28,1.6223300970873786
2014-10-29,0.45436893203883494
2014-10-30,0.09611650485436894
2014-10-31,2.2514563106796115
2014-11-01,5.351485148514851
2014-11-02,1.0405940594059406
2014-11-03,5.74950495049505
2014-11-04,4.091089108910891
2014-11-05,5.808910891089109
2014-11-06,2.9306930693069306
2014-11-07,0.14653465346534655
2014-11-08,0.6217821782178218
2014-11-09,1.191089108910891
2014-11-10,4.17920792079208
2014-11-11,0.046534653465346534
2014-11-12,0.1485148514851485
2014-11-13,1.201980198019802
2014-11-14,0.903960396039604
2014-11-15,0.7693069306930693
2014-11-16,0.12277227722772277
2014-11-17,2.0257425742574258
2014-11-18,0.4861386138613861
2014-11-19,0.7217821782178219
2014-11-20,1.3950495049504952
2014-11-21,1.053
2014-11-22,0.16899999999999998
2014-11-23,3.7439999999999998
2014-11-24,6.585148514851485
2014-11-25,0.06435643564356436
2014-11-26,0.12673267326732673
2014-11-27,0.401980198019802
2014-11-28,0.019801980198019802
2014-11-29,0.1099009900990099
2014-11-30,0.11188118811881188
2014-12-01,0.011881188118811881
2014-12-02,0.0029702970297029708
2014-12-03,0.00693069306930693
2014-12-04,0.06633663366336634
2014-12-05,4.364356435643565
2014-12-06,0.6168316831683168
2014-12-07,4.198019801980198
2014-12-08,0.0504950495049505
2014-12-09,2.268316831683168
2014-12-10,5.3782178217821786
2014-12-11,2.9346534653465346
2014-12-12,5.776237623762376
2014-12-13,0.30297029702970296
2014-12-14,2.093069306930693
2014-12-15,3.094059405940594
2014-12-16,1.5356435643564357
2014-12-17,1.1792079207920791
2014-12-18,4.403960396039604
2014-12-19,0.7504950495049505
2014-12-20,0.26732673267326734
2014-12-21,3.8623762376237627
2014-12-22,0.21683168316831686
2014-12-23,0.017821782178217824
2014-12-24,0.8564356435643564
2014-12-25,0.05247524752475247
2014-12-26,2.4534653465346534
2014-12-27,0.1306930693069307
2014-12-28,0.11584158415841585
2014-12-29,1.2227722772277227
2014-12-30,0.1415841584158416
2014-12-31,0.0712871287128713
2015-01-01,3.3346938775510204
2015-01-02,0.41938775510204085
2015-01-03,0.03979591836734694
2015-01-04,0.0010204081632653062
2015-01-05,0.06326530612244897
2015-01-06,3.323469387755102
2015-01-07,3.288775510204082
2015-01-08,0.876530612244898
2015-01-09,1.1387755102040815
2015-01-10,12.543877551020408
2015-01-11,2.274489795918367
2015-01-12,5.786734693877551
2015-01-13,1.6448979591836734
2015-01-14,0.6704081632653062
2015-01-15,8.63265306122449
2015-01-16,1.0020408163265306
2015-01-17,0.3551020408163265
2015-01-18,0.823469387755102
2015-01-19,2.489795918367347
2015-01-20,2.1683673469387754
2015-01-21,4.974489795918367
2015-01-22,1.972448979591837
2015-01-23,0.34183673469387754
2015-01-24,1.8448979591836736
2015-01-25,0.24081632653061225
2015-01-26,6.78469387755102
2015-01-27,0.28877551020408165
2015-01-28,5.737755102040816
2015-01-29,3.4244897959183676
2015-01-30,4.890816326530612
2015-01-31,7.0561224489795915
2015-02-01,4.306185567010309
2015-02-02,3.179381443298969
2015-02-03,1.4177083333333333
2015-02-04,0.896875
2015-02-05,0.02395833333333333
2015-02-06,0.0031250000000000006
2015-02-07,0.09791666666666667
2015-02-08,0.47812499999999997
2015-02-09,0.008333333333333333
2015-02-10,0.0
2015-02-11,0.03125
2015-02-12,0.23229166666666667
2015-02-13,0.28125
2015-02-14,0.06145833333333334
2015-02-15,0.020833333333333332
2015-02-16,0.014583333333333332
2015-02-17,0.09999999999999999
2015-02-18,0.7333333333333334
2015-02-19,0.5989583333333334
2015-02-20,1.590625
2015-02-21,4.1875
2015-02-22,0.32708333333333334
2015-02-23,3.0656250000000003
2015-02-24,1.7645833333333334
2015-02-25,0.36354166666666665
2015-02-26,0.22083333333333333
2015-02-27,0.6270833333333333
2015-02-28,0.309375
2015-03-01,3.9568421052631577
2015-03-02,3.142105263157895
2015-03-03,1.3157894736842106
2015-03-04,0.028421052631578948
2015-03-05,1.7610526315789474
2015-03-06,0.6252631578947369
2015-03-07,0.24105263157894738
2015-03-08,0.21157894736842106
2015-03-09,0.5210526315789473
2015-03-10,0.02210526315789474
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-14,0.0
2015-03-15,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.02736842105263158
2015-03-19,0.20210526315789473
2015-03-20,6.212631578947369
2015-03-21,0.11063829787234043
2015-03-22,0.9531914893617021
2015-03-23,0.674468085106383
2015-03-24,0.005319148936170213
2015-03-25,0.6638297872340425
2015-03-26,8.317021276595744
2015-03-27,1.225531914893617
2015-03-28,2.5691489361702127
2015-03-29,7.76063829787234
2015-03-30,4.417021276595745
2015-03-31,0.23368421052631577
2015-04-01,0.19263157894736843
2015-04-02,0.16736842105263158
2015-04-03,0.08315789473684211
2015-04-04,0.19157894736842104
2015-04-05,0.21052631578947367
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.002105263157894737
2015-04-10,0.0010526315789473684
2015-04-11,0.8147368421052632
2015-04-12,1.2473684210526317
2015-04-13,0.16526315789473683
2015-04-14,1.7410526315789474
2015-04-15,5.931578947368421
2015-04-16,0.7484210526315789
2015-04-17,0.3157894736842105
2015-04-18,0.0
2015-04-19,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.008421052631578947
2015-04-23,0.0
2015-04-24,0.1
2015-04-25,1.8210526315789475
2015-04-26,0.11157894736842106
2015-04-27,0.5715789473684211
2015-04-28,0.36526315789473685
2015-04-29,1.0789473684210527
2015-04-30,4.306315789473684
2015-05-01,8.294791666666667
2015-05-02,0.5281250000000001
2015-05-03,0.546875
2015-05-04,4.965625
2015-05-05,13.634375
2015-05-06,1.253125
2015-05-07,2.3718749999999997
2015-05-08,0.32187499999999997
2015-05-09,3.561458333333333
2015-05-10,1.3958333333333333
2015-05-11,1.5072916666666665
2015-05-12,9.823958333333334
2015-05-13,2.732291666666667
2015-05-14,0.03229166666666667
2015-05-15,0.09270833333333334
2015-05-16,4.682291666666667
2015-05-17,4.628125
2015-05-18,1.1177083333333333
2015-05-19,5.346875
2015-05-20,0.90625
2015-05-21,0.3520833333333333
2015-05-22,2.9375
2015-05-23,0.03333333333333333
2015-05-24,1.2364583333333334
2015-05-25,0.47500000000000003
2015-05-26,1.4145833333333335
2015-05-27,0.5104166666666666
2015-05-28,3.109375
2015-05-29,1.9479166666666667
2015-05-30,12.604166666666666
2015-05-31,7.878125
2015-06-01,1.8125
2015-06-02,9.288541666666667
2015-06-03,0.7104166666666667
2015-06-04,0.0031250000000000006
2015-06-05,0.209375
2015-06-06,2.0
2015-06-07,1.6968750000000001
2015-06-08,0.28020833333333334
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-13,6.889583333333333
2015-06-14,2.1374999999999997
2015-06-15,0.008333333333333333
2015-06-16,0.029166666666666664
2015-06-17,8.409374999999999
2015-06-18,6.998958333333333
2015-06-19,3.1604166666666664
2015-06-20,1.3885416666666668
2015-06-21,2.275
2015-06-22,3.6291666666666664
2015-06-23,5.091666666666667
2015-06-24,2.394791666666667
2015-06-25,1.2729166666666667
2015-06-26,0.26458333333333334
2015-06-27,0.19999999999999998
2015-06-28,0.3885416666666666
2015-06-29,0.4510416666666666
2015-06-30,0.28958333333333336
2015-07-01,0.0
2015-07-02,0.0
2015-07-03,0.0
2015-07-04,0.2231578947368421
2015-07-05,4.363157894736842
2015-07-06,7.586315789473684
2015-07-07,6.401052631578947
2015-07-08,15.533684210526316
2015-07-09,5.96421052631579
2015-07-10,0.6463157894736842
2015-07-11,0.18421052631578946
2015-07-12,1.3126315789473684
2015-07-13,3.4010526315789478
2015-07-14,2.3073684210526313
2015-07-15,2.288421052631579
2015-07-16,3.872631578947368
2015-07-17,1.6073684210526316
2015-07-18,0.8382978723404255
2015-07-19,1.3010638297872341
2015-07-20,1.6904255319148938
2015-07-21,3.05531914893617
2015-07-22,0.7563829787234042
2015-07-23,1.0819148936170213
2015-07-24,0.07340425531914894
2015-07-25,14.98936170212766
2015-07-26,5.553191489361702
2015-07-27,1.148936170212766
2015-07-28,3.836170212765958
2015-07-29,10.58404255319149
2015-07-30,4.338947368421053
2015-07-31,1.4291666666666665
2015-08-01,0.4427083333333333
2015-08-02,1.1770833333333333
2015-08-03,0.01875
2015-08-04,6.013541666666666
2015-08-05,1.3812499999999999
2015-08-06,0.021875000000000002
2015-08-07,0.2833333333333333
2015-08-08,0.06666666666666667
2015-08-09,0.0031249999999999997
2015-08-10,0.2177083333333333
2015-08-11,1.0458333333333334
2015-08-12,0.059375000000000004
2015-08-13,0.0
2015-08-14,0.0
2015-08-15,0.4479166666666667
2015-08-16,0.0
2015-08-17,0.0010416666666666667
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-21,0.0010416666666666667
2015-08-22,0.0
2015-08-23,0.0010416666666666667
2015-08-24,1.4833333333333334
2015-08-25,7.088541666666667
2015-08-26,1.5114583333333333
2015-08-27,10.145833333333334
2015-08-28,0.4458333333333333
2015-08-29,0.6604166666666667
2015-08-30,0.059375000000000004
2015-08-31,9.071875
2015-09-01,16.2
2015-09-02,7.514583333333333
2015-09-03,3.046875
2015-09-04,2.071875
2015-09-05,15.892708333333333
2015-09-06,3.5999999999999996
2015-09-07,0.196875
2015-09-08,0.011458333333333334
2015-09-09,0.0
2015-09-10,0.0010416666666666667
2015-09-11,0.009375
2015-09-12,0.23645833333333333
2015-09-13,0.6916666666666668
2015-09-14,5.484375
2015-09-15,12.215625000000001
2015-09-16,7.65625
2015-09-17,8.609375
2015-09-18,2.627083333333333
2015-09-19,0.37083333333333335
2015-09-20,0.525
2015-09-21,1.6479166666666665
2015-09-22,4.6968749999999995
2015-09-23,1.6989583333333333
2015-09-24,5.555208333333333
2015-09-25,0.64375
2015-09-26,0.041666666666666664
2015-09-27,0.10312500000000001
2015-09-28,0.03333333333333333
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0020833333333333333
2015-10-03,0.0010416666666666667
2015-10-04,0.0
2015-10-05,0.0010416666666666667
2015-10-06,0.0031250000000000006
2015-10-07,0.005208333333333333
2015-10-08,0.08541666666666668
2015-10-09,0.05104166666666666
2015-10-10,0.13854166666666665
2015-10-11,0.109375
2015-10-12,0.016666666666666666
2015-10-13,0.0020833333333333333
2015-10-14,0.0031250000000000006
2015-10-15,0.0020833333333333333
2015-10-16,0.109375
2015-10-17,0.004166666666666667
2015-10-18,0.010416666666666666
2015-10-19,0.10312500000000001
2015-10-20,0.5447916666666667
2015-10-21,1.0958333333333334
2015-10-22,0.7999999999999999
2015-10-23,0.004166666666666667
2015-10-24,0.7447916666666666
2015-10-25,0.109375
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,0.0020833333333333333
2015-10-29,0.0062499999999999995
2015-10-30,0.0020833333333333333
2015-10-31,0.0
2015-11-01,0.004166666666666667
2015-11-02,0.0
2015-11-03,0.13854166666666667
2015-11-04,0.012499999999999999
2015-11-05,1.16875
2015-11-06,1.925
2015-11-07,13.376041666666666
2015-11-08,4.088541666666667
2015-11-09,4.232291666666667
2015-11-10,0.04479166666666667
2015-11-11,1.9833333333333334
2015-11-12,2.064583333333333
2015-11-13,8.523958333333333
2015-11-14,0.23750000000000002
2015-11-15,0.060416666666666674
2015-11-16,3.748958333333333
2015-11-17,1.4989583333333334
2015-11-18,3.9281249999999996
2015-11-19,4.273958333333334
2015-11-20,0.08958333333333333
2015-11-21,0.007291666666666666
2015-11-22,0.02291666666666667
2015-11-23,0.21666666666666667
2015-11-24,3.7395833333333335
2015-11-25,2.6374999999999997
2015-11-26,0.096875
2015-11-27,1.9489583333333333
2015-11-28,2.4854166666666666
2015-11-29,11.180208333333333
2015-11-30,0.109375
2015-12-01,0.0062499999999999995
2015-12-02,0.7135416666666666
2015-12-03,2.3833333333333333
2015-12-04,6.7250000000000005
2015-12-05,4.522916666666666
2015-12-06,3.6635416666666667
2015-12-07,0.04270833333333334
2015-12-08,1.23125
2015-12-09,0.28854166666666664
2015-12-10,3.016666666666667
2015-12-11,2.365625
2015-12-12,0.14375000000000002
2015-12-13,0.15104166666666666
2015-12-14,0.40625
2015-12-15,0.028125
2015-12-16,1.4020833333333333
2015-12-17,4.186458333333333
2015-12-18,0.8729166666666667
2015-12-19,0.9072916666666666
2015-12-20,0.1729166666666667
2015-12-21,2.1822916666666665
2015-12-22,2.4791666666666665
2015-12-23,1.0458333333333334
2015-12-24,1.825
2015-12-25,0.8729166666666667
2015-12-26,0.6937500000000001
2015-12-27,5.844791666666667
2015-12-28,0.017708333333333333
2015-12-29,0.0031250000000000006
2015-12-30,0.06458333333333334
2015-12-31,0.6010416666666667
2016-01-01,1.1905263157894737
2016-01-02,0.7231578947368421
2016-01-03,0.2578947368421053
2016-01-04,0.46842105263157896
2016-01-05,0.43052631578947365
2016-01-06,0.28421052631578947
2016-01-07,1.0273684210526315
2016-01-08,2.649473684210526
2016-01-09,3.6010526315789475
2016-01-10,5.684210526315789
2016-01-11,3.6199999999999997
2016-01-12,0.9010526315789473
2016-01-13,0.3915789473684211
2016-01-14,0.018947368421052633
2016-01-15,0.16842105263157894
2016-01-16,0.10105263157894737
2016-01-17,0.016842105263157894
2016-01-18,1.7494736842105263
2016-01-19,0.5547368421052632
2016-01-20,0.16526315789473686
2016-01-21,0.02631578947368421
2016-01-22,0.08210526315789474
2016-01-23,0.48631578947368426
2016-01-24,0.3810526315789474
2016-01-25,0.9578947368421052
2016-01-26,3.471578947368421
2016-01-27,6.045263157894737
2016-01-28,1.3021052631578949
2016-01-29,2.5536842105263156
2016-01-30,1.1126315789473684
2016-01-31,0.42210526315789476
2016-02-01,3.875
2016-02-02,6.139583333333333
2016-02-03,0.15104166666666666
2016-02-04,0.0010416666666666667
2016-02-05,1.328125
2016-02-06,1.3697916666666667
2016-02-07,1.3177083333333333
2016-02-08,3.5031250000000003
2016-02-09,3.1166666666666667
2016-02-10,5.5625
2016-02-11,0.34270833333333334
2016-02-12,1.1458333333333333
2016-02-13,1.128125
2016-02-14,0.030208333333333334
2016-02-15,0.0010416666666666667
2016-02-16,0.0
2016-02-17,1.2979166666666666
2016-02-18,1.1791666666666667
2016-02-19,0.21145833333333333
2016-02-20,4.430208333333334
2016-02-21,0.8291666666666666
2016-02-22,0.8229166666666666
2016-02-23,0.04270833333333334
2016-02-24,0.020833333333333332
2016-02-25,0.0010416666666666667
2016-02-26,0.04895833333333333
2016-02-27,0.0
2016-02-28,0.0010416666666666667
2016-02-29,0.0
2016-03-01,0.11458333333333333
2016-03-02,4.233333333333333
2016-03-03,2.3854166666666665
2016-03-04,3.2312499999999997
2016-03-05,1.3552083333333333
2016-03-06,6.45
2016-03-07,2.8375
2016-03-08,0.35520833333333335
2016-03-09,0.10416666666666667
2016-03-10,0.0031249999999999997
2016-03-11,0.0
2016-03-12,0.0
2016-03-13,0.049999999999999996
2016-03-14,0.10208333333333335
2016-03-15,0.013541666666666667
2016-03-16,0.0062499999999999995
2016-03-17,0.03854166666666667
2016-03-18,0.008333333333333333
2016-03-19,0.284375
2016-03-20,0.6218750000000001
2016-03-21,0.4916666666666667
2016-03-22,2.080208333333333
2016-03-23,0.23020833333333332
2016-03-24,0.6572916666666667
2016-03-25,1.6229166666666668
2016-03-26,0.0062499999999999995
2016-03-27,1.3531250000000001
2016-03-28,0.6281249999999999
2016-03-29,0.9104166666666668
2016-03-30,0.5499999999999999
2016-03-31,1.8187499999999999
2016-04-01,0.08541666666666668
2016-04-02,0.4291666666666667
2016-04-03,0.68125
2016-04-04,1.7989583333333332
2016-04-05,9.40625
2016-04-06,6.623958333333333
2016-04-07,5.09375
2016-04-08,1.009375
2016-04-09,0.28020833333333334
2016-04-10,0.0
2016-04-11,0.0062499999999999995
2016-04-12,0.0
2016-04-13,0.08541666666666665
2016-04-14,0.2020833333333333
2016-04-15,3.084375
2016-04-16,3.560416666666667
2016-04-17,2.5656250000000003
2016-04-18,1.54375
2016-04-19,0.7427083333333333
2016-04-20,0.0020833333333333333
2016-04-21,2.9145833333333333
2016-04-22,0.19166666666666665
2016-04-23,1.278125
2016-04-24,0.928125
2016-04-25,0.7697916666666668
2016-04-26,0.11041666666666666
2016-04-27,0.671875
2016-04-28,8.139583333333333
2016-04-29,1.0229166666666667
2016-04-30,0.8760416666666666
2016-05-01,0.41770833333333335
2016-05-02,0.024999999999999998
2016-05-03,0.06458333333333334
2016-05-04,0.0020833333333333333
2016-05-05,0.0
2016-05-06,0.0
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,0.011458333333333334
2016-05-10,0.0020833333333333333
2016-05-11,0.0
2016-05-12,0.1729166666666667
2016-05-13,3.9572916666666664
2016-05-14,1.421875
2016-05-15,4.242708333333334
2016-05-16,1.2593750000000001
2016-05-17,0.005208333333333333
2016-05-18,0.010416666666666666
2016-05-19,0.48125
2016-05-20,3.8072916666666665
2016-05-21,0.5010416666666667
2016-05-22,0.7072916666666668
2016-05-23,2.040625
2016-05-24,6.319791666666667
2016-05-25,1.8666666666666665
2016-05-26,3.1677083333333336
2016-05-27,2.8697916666666665
2016-05-28,2.725
2016-05-29,3.2239583333333335
2016-05-30,0.0
2016-05-31,0.16979166666666665
2016-06-01,0.007291666666666666
2016-06-02,0.09895833333333333
2016-06-03,0.315625
2016-06-04,0.16874999999999998
2016-06-05,0.0
2016-06-06,0.007291666666666666
2016-06-07,2.4791666666666665
2016-06-08,0.3614583333333334
2016-06-09,1.2885416666666667
2016-06-10,0.9333333333333332
2016-06-11,0.18541666666666667
2016-06-12,0.02291666666666667
2016-06-13,0.07395833333333333
2016-06-14,1.0666666666666667
2016-06-15,2.5749999999999997
2016-06-16,4.564583333333333
2016-06-17,6.64375
2016-06-18,4.888541666666667
2016-06-19,0.4395833333333334
2016-06-20,3.466666666666667
2016-06-21,1.1989583333333333
2016-06-22,0.5885416666666666
2016-06-23,8.9625
2016-06-24,0.19375
2016-06-25,1.6833333333333333
2016-06-26,5.613541666666666
2016-06-27,0.7708333333333334
2016-06-28,0.19375
2016-06-29,0.6416666666666667
2016-06-30,2.701041666666667
2016-07-01,6.64421052631579
2016-07-02,6.451578947368421
2016-07-03,1.6621052631578948
2016-07-04,1.4021052631578945
2016-07-05,1.5357894736842106
2016-07-06,0.8515789473684211
2016-07-07,0.4421052631578947
2016-07-08,0.7526315789473684
2016-07-09,3.2842105263157895
2016-07-10,2.723157894736842
2016-07-11,6.576842105263157
2016-07-12,3.8936842105263154
2016-07-13,2.5652631578947367
2016-07-14,1.7578947368421052
2016-07-15,2.1926315789473687
2016-07-16,0.1863157894736842
2016-07-17,0.1336842105263158
