Datum,Snödjup
2016-12-28,0.002769230769230769
2016-12-29,0.002121212121212121
2016-12-30,0.0009090909090909091
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.00203125
2017-01-03,0.00196969696969697
2017-01-04,0.08328125
2017-01-05,0.08984615384615384
2017-01-06,0.086984126984127
2017-01-07,0.10921875
2017-01-08,0.10587301587301587
2017-01-09,0.07939393939393939
2017-01-10,0.04015151515151515
2017-01-11,0.030882352941176472
2017-01-12,0.049253731343283584
2017-01-13,0.0463768115942029
2017-01-14,0.0419672131147541
2017-01-15,0.04548387096774193
2017-01-16,0.04878787878787879
2017-01-17,0.04246153846153847
2017-01-18,0.040757575757575756
2017-01-19,0.03272727272727273
2017-01-20,0.028695652173913042
2017-01-21,0.0265625
2017-01-22,0.028095238095238097
2017-01-23,0.025671641791044777
2017-01-24,0.025441176470588234
2017-01-25,0.024999999999999998
2017-01-26,0.019090909090909092
2017-01-27,0.016
2017-01-28,0.01634920634920635
2017-01-29,0.01459016393442623
2017-01-30,0.020142857142857146
2017-01-31,0.014084507042253521
2017-02-01,0.014852941176470588
2017-02-02,0.013692307692307693
2017-02-03,0.01650793650793651
2017-02-04,0.016557377049180328
2017-02-05,0.02
2017-02-06,0.023333333333333334
2017-02-07,0.02725806451612903
2017-02-08,0.026451612903225806
2017-02-09,0.0275
2017-02-10,0.024761904761904763
2017-02-11,0.027903225806451614
2017-02-12,0.027096774193548386
2017-02-13,0.025396825396825397
2017-02-14,0.02107692307692308
2017-02-15,0.018235294117647058
2017-02-16,0.016153846153846154
2017-02-17,0.014090909090909091
2017-02-18,0.012666666666666666
2017-02-19,0.01278688524590164
2017-02-20,0.011093750000000001
2017-02-21,0.034492753623188405
2017-02-22,0.055820895522388066
2017-02-23,0.049999999999999996
2017-02-24,0.0475
2017-02-25,0.04693548387096774
2017-02-26,0.0626984126984127
2017-02-27,0.05393939393939394
2017-02-28,0.03514705882352941
2017-03-01,0.02955882352941177
2017-03-02,0.02088235294117647
2017-03-03,0.02298507462686567
2017-03-04,0.0290625
2017-03-05,0.04370967741935484
2017-03-06,0.07904761904761906
2017-03-07,0.07250000000000001
2017-03-08,0.10196969696969697
2017-03-09,0.09507462686567164
2017-03-10,0.03873239436619718
2017-03-11,0.030625
2017-03-12,0.025555555555555554
2017-03-13,0.025072463768115942
2017-03-14,0.01606060606060606
2017-03-15,0.014366197183098593
2017-03-16,0.012647058823529412
2017-03-17,0.009117647058823529
2017-03-18,0.005806451612903225
2017-03-19,0.0064516129032258064
2017-03-20,0.005970149253731343
2017-03-21,0.015
2017-03-22,0.006865671641791045
2017-03-23,0.005671641791044776
2017-03-24,0.005384615384615384
2017-03-25,0.004761904761904762
2017-03-26,0.0045312500000000006
2017-03-27,0.0022058823529411764
2017-03-28,0.0017391304347826085
2017-03-29,0.0016417910447761193
2017-03-30,0.0014705882352941176
2017-03-31,0.003787878787878788
2017-04-01,0.0016949152542372883
2017-04-02,0.0
2017-04-03,0.0007462686567164179
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0005970149253731343
2017-04-13,0.0006153846153846154
2017-04-14,0.021147540983606557
2017-04-15,0.03209677419354839
2017-04-16,0.014576271186440677
2017-04-17,0.006833333333333334
2017-04-18,0.004545454545454545
2017-04-19,0.00125
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,0.00016129032258064516
2017-04-23,0.0
2017-04-24,0.0
2017-04-25,0.016307692307692308
2017-04-26,0.0048484848484848485
2017-04-27,0.0021875
2017-04-28,0.0029032258064516127
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0001724137931034483
2017-05-10,0.0
2017-05-11,0.000819672131147541
2017-05-12,0.0
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,0.0012307692307692308
2017-11-12,0.006060606060606061
2017-11-13,0.005441176470588235
2017-11-14,0.005454545454545454
2017-11-15,0.005
2017-11-16,0.00393939393939394
2017-11-17,0.0011940298507462687
2017-11-18,0.00016666666666666666
2017-11-19,0.004677419354838709
2017-11-20,0.01546875
2017-11-21,0.01640625
2017-11-22,0.018676470588235294
2017-11-23,0.011304347826086957
2017-11-24,0.00043478260869565214
2017-11-25,0.00031746031746031746
2017-11-26,0.0004838709677419355
2017-11-27,0.0012121212121212121
2017-11-28,0.005384615384615384
2017-11-29,0.02298507462686567
2017-11-30,0.036470588235294116
2017-12-01,0.034788732394366195
2017-12-02,0.0325
2017-12-03,0.0245
2017-12-04,0.025223880597014924
2017-12-05,0.025797101449275363
2017-12-06,0.025230769230769234
2017-12-07,0.0353030303030303
2017-12-08,0.012575757575757577
2017-12-09,0.012063492063492064
2017-12-10,0.01540983606557377
2017-12-11,0.031
2017-12-12,0.07014705882352942
2017-12-13,0.06857142857142857
2017-12-14,0.0625
2017-12-15,0.06852941176470588
2017-12-16,0.07650793650793651
2017-12-17,0.08921875
2017-12-18,0.08217391304347826
2017-12-19,0.06707692307692308
2017-12-20,0.06171875
2017-12-21,0.04046153846153846
2017-12-22,0.035
2017-12-23,0.026724137931034484
2017-12-24,0.02180327868852459
2017-12-25,0.01901639344262295
2017-12-26,0.023278688524590162
2017-12-27,0.03
2017-12-28,0.031406250000000004
2017-12-29,0.032459016393442626
2017-12-30,0.034032258064516124
2017-12-31,0.04253731343283582
2018-01-01,0.05555555555555555
2018-01-02,0.046764705882352944
2018-01-03,0.042727272727272725
2018-01-04,0.040615384615384616
2018-01-05,0.05348484848484848
2018-01-06,0.0525
2018-01-07,0.042222222222222223
2018-01-08,0.04753623188405797
2018-01-09,0.04652173913043478
2018-01-10,0.04594202898550725
2018-01-11,0.04441176470588235
2018-01-12,0.04701492537313433
2018-01-13,0.05109375
2018-01-14,0.0503125
2018-01-15,0.051884057971014495
2018-01-16,0.07328358208955224
2018-01-17,0.12228571428571429
2018-01-18,0.14835820895522386
2018-01-19,0.16671641791044775
2018-01-20,0.16419354838709677
2018-01-21,0.15634920634920635
2018-01-22,0.1576923076923077
2018-01-23,0.156984126984127
2018-01-24,0.16588235294117645
2018-01-25,0.0823943661971831
2018-01-26,0.07397058823529412
2018-01-27,0.06292307692307691
2018-01-28,0.08129032258064516
2018-01-29,0.07897058823529413
2018-01-30,0.11104477611940299
2018-01-31,0.1047945205479452
2018-02-01,0.11788732394366196
2018-02-02,0.13850746268656716
2018-02-03,0.17688524590163937
2018-02-04,0.19301587301587303
2018-02-05,0.19043478260869567
2018-02-06,0.1798507462686567
2018-02-07,0.18705882352941178
2018-02-08,0.1818840579710145
2018-02-09,0.1711764705882353
2018-02-10,0.176984126984127
2018-02-11,0.17234375
2018-02-12,0.1827536231884058
2018-02-13,0.18880597014925374
2018-02-14,0.16895522388059703
2018-02-15,0.16783783783783784
2018-02-16,0.19115942028985505
2018-02-17,0.20031746031746034
2018-02-18,0.19265625
2018-02-19,0.23
2018-02-20,0.22676923076923078
2018-02-21,0.23507462686567165
2018-02-22,0.24029411764705882
2018-02-23,0.24061538461538462
2018-02-24,0.23953125
2018-02-25,0.24682539682539684
2018-02-26,0.24814285714285716
2018-02-27,0.26235294117647057
2018-02-28,0.2756338028169014
2018-03-01,0.2636764705882353
2018-03-02,0.2549253731343284
2018-03-03,0.25016129032258067
2018-03-04,0.25396825396825395
2018-03-05,0.25220588235294117
2018-03-06,0.27602941176470586
2018-03-07,0.2694029850746269
2018-03-08,0.2592424242424242
2018-03-09,0.28893939393939394
2018-03-10,0.29147540983606557
2018-03-11,0.28650000000000003
2018-03-12,0.27338235294117647
2018-03-13,0.2382857142857143
2018-03-14,0.2236764705882353
2018-03-15,0.22140845070422535
2018-03-16,0.21705882352941175
2018-03-17,0.21936507936507937
2018-03-18,0.225
2018-03-19,0.21707692307692306
2018-03-20,0.20955223880597015
2018-03-21,0.19223880597014928
2018-03-22,0.18205882352941177
2018-03-23,0.1668181818181818
2018-03-24,0.15333333333333335
2018-03-25,0.1440983606557377
2018-03-26,0.12283582089552239
2018-03-27,0.12454545454545456
2018-03-28,0.12681818181818183
2018-03-29,0.13582089552238805
2018-03-30,0.13171875
2018-03-31,0.12953846153846155
2018-04-01,0.109
2018-04-02,0.11147540983606558
2018-04-03,0.09818181818181818
2018-04-04,0.091044776119403
2018-04-05,0.08750000000000001
2018-04-06,0.08800000000000001
2018-04-07,0.06967213114754098
2018-04-08,0.0619672131147541
2018-04-09,0.06014705882352941
2018-04-10,0.06731343283582089
2018-04-11,0.05492307692307692
2018-04-12,0.057352941176470586
2018-04-13,0.05484848484848485
2018-04-14,0.04126984126984127
2018-04-15,0.03359375
2018-04-16,0.03115942028985507
2018-04-17,0.025857142857142856
2018-04-18,0.017183098591549296
2018-04-19,0.016176470588235296
2018-04-20,0.005
2018-04-21,0.004615384615384615
2018-04-22,0.0038461538461538464
2018-04-23,0.004782608695652174
2018-04-24,0.0015151515151515152
2018-04-25,0.0015625
2018-04-26,0.0
2018-04-27,0.0
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,0.01267857142857143
2018-10-28,0.007962962962962963
2018-10-29,0.0067741935483870966
2018-10-30,0.010483870967741936
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.00016129032258064516
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0004838709677419355
2018-11-25,0.000819672131147541
2018-11-26,0.0007692307692307692
2018-11-27,0.00078125
2018-11-28,0.0007575757575757576
2018-11-29,0.0009375
2018-11-30,0.00047619047619047624
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.00016129032258064516
2018-12-04,0.0
2018-12-05,0.00031746031746031746
2018-12-06,0.0003225806451612903
2018-12-07,0.009375
2018-12-08,0.012105263157894735
2018-12-09,0.014655172413793103
2018-12-10,0.013650793650793651
2018-12-11,0.016031746031746032
2018-12-12,0.0153125
2018-12-13,0.01707692307692308
2018-12-14,0.018923076923076924
2018-12-15,0.018666666666666665
2018-12-16,0.019166666666666665
2018-12-17,0.05830769230769231
2018-12-18,0.0582258064516129
2018-12-19,0.05650793650793651
2018-12-20,0.04359375
2018-12-21,0.04380952380952381
2018-12-22,0.046129032258064515
2018-12-23,0.04950819672131147
2018-12-24,0.043666666666666666
2018-12-25,0.038688524590163934
2018-12-26,0.039344262295081964
2018-12-27,0.03158730158730159
2018-12-28,0.029206349206349208
2018-12-29,0.0275
2018-12-30,0.024603174603174603
2018-12-31,0.028870967741935486
2019-01-01,0.02
2019-01-02,0.01796875
2019-01-03,0.020303030303030305
2019-01-04,0.019393939393939394
2019-01-05,0.01694915254237288
2019-01-06,0.016166666666666666
2019-01-07,0.014918032786885246
2019-01-08,0.03571428571428571
2019-01-09,0.06296875
2019-01-10,0.059402985074626866
2019-01-11,0.04661538461538462
2019-01-12,0.045081967213114756
2019-01-13,0.04383333333333333
2019-01-14,0.04892307692307692
2019-01-15,0.049545454545454545
2019-01-16,0.0567741935483871
2019-01-17,0.07307692307692308
2019-01-18,0.06693548387096775
2019-01-19,0.06950819672131148
2019-01-20,0.07101694915254236
2019-01-21,0.07578125
2019-01-22,0.07714285714285715
2019-01-23,0.0784126984126984
2019-01-24,0.07868852459016393
2019-01-25,0.07890625
2019-01-26,0.09583333333333334
2019-01-27,0.09966666666666665
2019-01-28,0.16174603174603175
2019-01-29,0.17734375
2019-01-30,0.18327868852459017
2019-01-31,0.17857142857142858
2019-02-01,0.18935483870967743
2019-02-02,0.22224137931034485
2019-02-03,0.26745762711864407
2019-02-04,0.27046875
2019-02-05,0.2690625
2019-02-06,0.2459375
2019-02-07,0.23885245901639346
2019-02-08,0.20609375
2019-02-09,0.1669491525423729
2019-02-10,0.11580645161290322
2019-02-11,0.10212121212121213
2019-02-12,0.09444444444444444
2019-02-13,0.08522388059701493
2019-02-14,0.07567164179104478
2019-02-15,0.07768115942028986
2019-02-16,0.0621875
2019-02-17,0.05828125
2019-02-18,0.05970588235294117
2019-02-19,0.04666666666666667
2019-02-20,0.039696969696969696
2019-02-21,0.04983870967741935
2019-02-22,0.06953125
2019-02-23,0.05758620689655172
2019-02-24,0.04583333333333333
2019-02-25,0.035312500000000004
2019-02-26,0.03234375
2019-02-27,0.029242424242424243
2019-02-28,0.030303030303030304
2019-03-01,0.0284375
2019-03-02,0.025666666666666667
2019-03-03,0.031311475409836066
2019-03-04,0.05253731343283582
2019-03-05,0.0556060606060606
2019-03-06,0.06328125
2019-03-07,0.05666666666666667
2019-03-08,0.04215384615384616
2019-03-09,0.049206349206349205
2019-03-10,0.05126984126984127
2019-03-11,0.041875
2019-03-12,0.05242424242424242
2019-03-13,0.06941176470588235
2019-03-14,0.0617910447761194
2019-03-15,0.04588235294117647
2019-03-16,0.04918032786885246
2019-03-17,0.05508474576271186
2019-03-18,0.06246153846153846
2019-03-19,0.05046153846153847
2019-03-20,0.0596923076923077
2019-03-21,0.04515625
2019-03-22,0.04
2019-03-23,0.03344262295081967
2019-03-24,0.02280701754385965
2019-03-25,0.03095238095238095
2019-03-26,0.02174603174603175
2019-03-27,0.020317460317460317
2019-03-28,0.02640625
2019-03-29,0.013387096774193547
2019-03-30,0.008983050847457628
2019-03-31,0.005789473684210527
2019-04-01,0.011846153846153847
2019-04-02,0.00484375
2019-04-03,0.004838709677419355
2019-04-04,0.0044444444444444444
2019-04-05,0.00421875
2019-04-06,0.013548387096774193
2019-04-07,0.0023728813559322037
2019-04-08,0.0
2019-04-09,0.012222222222222223
2019-04-10,0.005396825396825396
2019-04-11,0.00453125
2019-04-12,0.004307692307692308
2019-04-13,0.00459016393442623
2019-04-14,0.004098360655737705
2019-04-15,0.003384615384615385
2019-04-16,0.003125
2019-04-17,0.00234375
2019-04-18,0.0015625
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.00015873015873015873
2019-04-23,0.00014925373134328358
2019-04-24,0.00015151515151515152
2019-04-25,0.0
2019-04-26,0.0
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.00016666666666666666
2019-05-04,0.001851851851851852
2019-05-05,0.0002
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.0
2019-06-14,0.0
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-04,0.0
2019-07-05,0.0
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,0.00015873015873015873
2019-11-05,0.00014925373134328358
2019-11-06,0.00015384615384615385
2019-11-07,0.00015873015873015873
2019-11-08,0.00044776119402985075
2019-11-09,0.015573770491803278
2019-11-10,0.021311475409836068
2019-11-11,0.025
2019-11-12,0.01870967741935484
2019-11-13,0.01
2019-11-14,0.0054687500000000005
2019-11-15,0.005
2019-11-16,0.00435483870967742
2019-11-17,0.003333333333333333
2019-11-18,0.0064062500000000005
2019-11-19,0.0015873015873015873
2019-11-20,0.00140625
2019-11-21,0.0012307692307692308
2019-11-22,0.001076923076923077
2019-11-23,0.000819672131147541
2019-11-24,0.0006557377049180328
2019-11-25,0.00030303030303030303
2019-11-26,0.00029850746268656717
2019-11-27,0.00791044776119403
2019-11-28,0.01676923076923077
2019-11-29,0.05032258064516129
2019-11-30,0.048688524590163935
2019-12-01,0.04793103448275862
2019-12-02,0.04238095238095238
2019-12-03,0.04096774193548387
2019-12-04,0.028307692307692308
2019-12-05,0.014242424242424242
2019-12-06,0.002537313432835821
2019-12-07,0.002295081967213115
2019-12-08,0.004333333333333333
2019-12-09,0.006984126984126984
2019-12-10,0.028125
2019-12-11,0.013076923076923076
